Wall time,Step,Value
1729591690.725391,6376900,231.0
1729591731.5889962,6387200,231.0
1729591767.1036057,6395100,231.0
1729591809.2831116,6404900,231.0
1729591948.5047033,6436900,231.0
1729591972.7867477,6442300,231.0
1729592003.6639724,6448800,231.0
1729592096.8705254,6470600,231.0
1729592178.9254959,6489200,231.0
1729592195.5494246,6492900,231.0
1729592353.4522474,6530000,231.0
1729592396.7336423,6539900,231.0
1729592411.3974233,6543000,231.0
1729592526.1892016,6569500,231.0
1729592540.2770474,6572900,231.0
1729592709.352574,6612600,231.0
1729592731.2966628,6617300,231.0
1729592753.0023026,6621800,231.0
1729592766.297747,6624600,231.0
1729592767.543748,6624900,231.0
1729592816.4250863,6635900,231.0
1729592865.6042883,6648500,231.0
1729592879.8076112,6652300,231.0
1729592894.4582858,6655400,231.0
1729592936.7768822,6664200,231.0
1729592944.9648335,6665900,231.0
1729592983.231649,6673400,231.0
1729592992.4173837,6675700,231.0
1729593003.9534967,6678800,231.0
1729593054.8368077,6691400,231.0
1729593095.9636526,6701100,231.0
1729593104.6098473,6703100,231.0
1729593112.0138526,6704500,231.0
1729593128.9910922,6709300,231.0
1729593216.0044777,6731000,231.0
1729593266.0682173,6743400,231.0
1729593273.8659701,6745300,231.0
1729593278.469168,6746500,231.0
1729593284.964599,6748100,231.0
1729593291.6425252,6749800,231.0
1729593307.368404,6754000,231.0
1729593308.5749228,6754300,231.0
1729593324.5758154,6758100,231.0
1729593462.0622826,6789100,231.0
1729593518.1331358,6803800,231.0
1729593537.6191974,6808200,231.0
1729593583.6153848,6818700,231.0
1729593640.8329563,6831200,231.0
1729593646.3872302,6832400,231.0
1729593774.6144135,6863500,231.0
1729593786.3342738,6866100,231.0
1729593802.726088,6869900,231.0
1729593849.9033573,6879500,231.0
1729593878.7129679,6887000,231.0
1729593927.7478502,6898900,231.0
1729593986.6527476,6911200,231.0
1729594009.7781072,6916900,231.0
1729594042.654841,6923900,231.0
1729594049.4120774,6925700,231.0
1729594103.8803906,6938800,231.0
1729594116.2235196,6942000,231.0
1729594117.8920124,6942400,231.0
1729594135.830875,6946500,231.0
1729594208.8991811,6962700,231.0
