Wall time,Step,Value
1729505877.78243,8401558,21.0
1729505898.7415504,8405214,17.0
1729505943.096527,8413657,21.0
1729505953.6093853,8415286,21.0
1729505965.2742076,8417010,21.0
1729506059.2982912,8432388,21.0
1729506132.5707297,8445963,21.0
1729506174.725408,8452654,21.0
1729506194.6589181,8455943,21.0
1729506250.8312602,8466289,21.0
1729506333.5318449,8479804,20.0
1729506344.8201232,8481552,20.0
1729506408.4846616,8492338,20.0
1729506433.1312797,8497460,21.0
1729506515.6717067,8510694,21.0
1729506576.5544932,8521110,20.0
1729506600.1166296,8526002,21.0
1729506608.5987296,8527631,21.0
1729506641.6321824,8532909,21.0
1729506672.661353,8537837,21.0
1729506703.4329996,8542851,21.0
1729506820.1421378,8563650,21.0
1729506862.216233,8570445,21.0
1729506924.725655,8582600,18.0
1729506985.2296383,8592518,20.0
1729507028.7391882,8599295,20.0
1729507041.0309339,8601305,18.0
1729507070.569745,8606475,21.0
1729507080.0736437,8608102,21.0
1729507143.7616894,8619757,21.0
1729507166.1940897,8623337,20.0
1729507186.8424733,8626650,21.0
1729507249.5354815,8637072,21.0
1729507302.0109775,8647292,21.0
1729507333.6701427,8652355,21.0
1729507365.1804974,8657357,21.0
1729507385.5990436,8660631,21.0
1729507405.0325541,8663932,21.0
1729507550.6498387,8690856,21.0
1729507570.765949,8694232,21.0
1729507590.8398821,8697736,21.0
1729507600.0880415,8699464,21.0
1729507607.1199458,8701106,21.0
1729507667.8944645,8712820,21.0
1729507679.4417932,8714709,16.0
1729507852.0303307,8744870,21.0
1729507882.432154,8749858,21.0
1729508046.8700066,8778032,21.0
1729508160.8389409,8800349,21.0
1729508290.4113715,8822039,21.0
1729508304.6607168,8825310,21.0
1729508341.3775368,8831882,21.0
1729508452.6907256,8850768,21.0
1729508478.9861267,8857323,21.0
1729508519.2276237,8864230,17.0
1729508591.6487722,8876174,21.0
1729508629.8669283,8882940,21.0
1729508669.0579853,8891176,21.0
1729508949.5624058,8939861,19.0
1729508967.9024904,8943133,21.0
1729509059.9610467,8959897,21.0
1729509070.0162714,8961601,20.0
1729509292.6684957,9000068,21.0
1729509353.7254608,9011567,21.0
1729509375.3590102,9015144,21.0
1729509395.5128896,9018422,21.0
1729509607.942518,9055973,20.0
1729509714.183434,9076109,21.0
1729509735.1008456,9079499,20.0
1729509754.9486284,9082783,21.0
1729509785.793573,9087858,20.0
1729509881.0370896,9105028,21.0
1729509911.5951412,9110088,21.0
1729509921.5513065,9111718,21.0
1729509982.616923,9121957,20.0
1729510002.2332551,9125383,20.0
1729510019.9626884,9128896,21.0
1729510065.9399848,9137118,21.0
1729510128.52188,9147540,21.0
1729510147.8456705,9150918,20.0
1729510328.225879,9183147,20.0
1729510409.6897876,9200743,21.0
1729510447.055427,9207682,20.0
1729510488.4150462,9214699,21.0
1729510561.0031273,9227054,20.0
1729510593.3371463,9233634,21.0
1729510601.3467894,9235382,21.0
1729510616.5933325,9238739,21.0
1729510626.8683398,9240624,20.0
1729510722.5256052,9260955,21.0
1729510803.5943532,9275803,21.0
1729510897.7810144,9294207,21.0
1729510988.2482,9311814,19.0
1729510998.3892395,9313466,21.0
1729511018.9286275,9316827,21.0
1729511067.0231588,9325383,20.0
1729511085.904349,9328813,21.0
1729511135.1301224,9337453,21.0
1729511191.8272731,9347398,21.0
1729511259.9689612,9359155,18.0
1729511298.8590808,9365777,21.0
1729511385.2109787,9380805,20.0
1729511527.3875222,9406136,20.0
1729511536.8760333,9407760,21.0
1729511577.8484583,9414705,21.0
1729511617.851026,9421477,20.0
1729511645.0261164,9426403,21.0
1729511761.8611927,9446798,21.0
1729511850.7714808,9462140,21.0
1729511900.6397336,9470387,21.0
1729511918.945397,9473675,21.0
1729511937.751886,9476954,21.0
1729511957.1994126,9480281,20.0
1729512025.4511247,9491900,21.0
1729512170.4276426,9517153,21.0
1729512179.7756505,9518798,21.0
1729512212.7782538,9524478,18.0
1729512230.6240125,9527738,21.0
1729512269.653804,9535077,20.0
1729512280.967733,9537023,17.0
1729512330.854899,9545425,20.0
1729512349.1928277,9548742,21.0
1729512369.1177294,9552287,21.0
1729512417.1773763,9560914,21.0
1729512611.3442342,9594885,20.0
1729512670.7007616,9605027,21.0
1729512689.980261,9608502,20.0
1729512717.5529437,9613413,21.0
1729512805.964161,9628645,21.0
1729512910.4461374,9647157,21.0
1729512930.0968144,9650439,21.0
1729512997.2691488,9662261,21.0
1729513007.06936,9663990,20.0
1729513047.5500188,9671022,20.0
1729513153.598134,9689467,19.0
1729513172.2974308,9692760,21.0
1729513221.4342265,9701306,21.0
1729513261.2089083,9708151,21.0
1729513328.095948,9720047,21.0
1729513426.5832474,9736807,21.0
1729513445.748765,9740183,20.0
1729513456.45575,9742131,21.0
1729513493.9434357,9748812,19.0
1729513513.6738968,9752333,20.0
1729513534.640955,9756204,20.0
1729513544.1840632,9757849,21.0
1729513563.2954934,9761160,20.0
1729513629.1462898,9772892,21.0
1729513667.8568583,9779652,21.0
1729513919.259515,9823309,21.0
1729513938.58395,9826690,20.0
1729513996.227659,9836743,20.0
1729514025.507783,9841941,21.0
1729514035.7977328,9843667,20.0
1729514045.8710096,9845295,21.0
1729514054.736811,9846938,21.0
1729514123.5967205,9858857,20.0
1729514162.8618662,9865880,19.0
1729514183.234325,9869218,21.0
1729514211.3687458,9874178,21.0
1729514395.0351903,9906388,21.0
1729514461.515629,9918081,20.0
1729514480.9774582,9921605,21.0
1729514509.9249997,9926681,20.0
1729514606.7220721,9943587,20.0
1729514635.9651253,9948902,19.0
1729514687.1020014,9957780,21.0
1729514724.996832,9964529,21.0
1729514917.8009188,9998467,19.0
