Wall time,Step,Value
1729648010.8737087,7970713,16.0
1729648031.0108576,7974437,18.0
1729648081.1142864,7980230,19.0
1729648112.991353,7984180,21.0
1729648149.7572746,7989253,21.0
1729648273.1040823,8006070,19.0
1729648303.4389946,8011466,21.0
1729648353.1977525,8017630,20.0
1729648681.0610676,8060716,19.0
1729648748.5943143,8069976,16.0
1729648851.7229145,8084254,7.0
1729648900.5485883,8090466,14.0
1729648955.168579,8098029,14.0
1729649034.9947808,8108746,18.0
1729649076.1594775,8114598,17.0
1729649111.3590066,8119001,15.0
1729649144.3382978,8123524,15.0
1729649184.0585485,8128847,21.0
1729649211.095985,8132529,19.0
1729649252.145409,8138064,20.0
1729649488.856708,8170665,21.0
1729649504.7196312,8172721,16.0
1729649546.6902986,8178057,18.0
1729649668.8650038,8194629,19.0
1729649689.9610374,8197163,7.0
1729649825.3338346,8215148,18.0
1729649843.537747,8217353,16.0
1729649923.58153,8228670,7.0
1729649937.2850015,8230604,19.0
1729649953.9399493,8232755,14.0
1729650005.8383348,8239224,18.0
1729650092.0647473,8251544,21.0
1729650165.0177944,8261342,10.0
1729650208.355343,8267183,19.0
1729650321.5624218,8282426,19.0
1729650394.2415273,8292267,12.0
1729650424.4192295,8296245,17.0
1729650573.5986824,8316277,15.0
1729650653.3476005,8326373,19.0
1729650733.4808187,8337433,19.0
1729650755.302349,8339970,14.0
1729650820.8863845,8347666,21.0
1729650837.6667676,8349856,16.0
1729650938.370105,8362748,18.0
1729651048.1999419,8375628,21.0
1729651130.3993769,8387019,17.0
