Wall time,Step,Value
1729503088.471113,7932100,163.0
1729503130.7956257,7939100,163.0
1729503155.8659043,7943900,163.0
1729503222.2579556,7954600,163.0
1729503228.6416361,7955600,163.0
1729503330.7403817,7973900,163.0
1729503410.135762,7986100,163.0
1729503461.6774461,7994900,163.0
1729503462.1114266,7995000,163.0
1729503474.6702151,7997900,163.0
1729503501.6552846,8003100,163.0
1729503697.0525749,8035500,163.0
1729503711.8697708,8037800,163.0
1729503882.3658383,8066600,163.0
1729503921.4551742,8072600,163.0
1729504114.0562809,8105000,163.0
1729504139.3885267,8109000,163.0
1729504248.4570208,8127400,163.0
1729504261.7880907,8129400,163.0
1729504295.016806,8134600,163.0
1729504656.1768184,8194300,163.0
1729504754.2629285,8211600,163.0
1729504760.6524675,8212600,163.0
1729504788.5032625,8216900,163.0
1729504789.1581817,8217000,163.0
1729504832.356216,8223800,163.0
1729504941.4066186,8241600,163.0
